Matrix,Group,Distribution,AIC,Parameters
S,Day_14,beta,35.610956509484204,"(0.2506853878195647, 0.5736469779206204, -2.8971818305031327, 43.01678852308775)"
S,Day_14,expon,51.829329176399284,"(0.7817821097640048, 11.205230244993633)"
S,Day_14,lognorm,54.31059150690386,"(1.4555021349664718, 0.4551409139526129, 5.240798143650231)"
S,Day_14,norm,59.688471583317586,"(11.987012354757638, 12.920425574726615)"
S,Day_14,poisson,110.96926880199118,"(12.142857142857142,)"
,,,,
S,Day_14,Results for Stop 16,,
S,Day_14,lognorm,-20.0258413550485,"(7.074231014285829, 0.7817821097640046, 0.06218519848896092)"
S,Day_14,weibull_min,5.11239697097,"(0.6332823134934527, 0.7817821097640046, 9.531241872369275)"
S,Day_14,gamma,21.543208638125645,"(0.7334982169631253, 0.7817821097640046, 7.181270743950172)"
S,Day_14,beta,46.77543796939479,"(0.6117215687362596, 0.8094494564687823, 0.2776402827078732, 31.533438960293857)"
S,Day_14,expon,56.009678624337226,"(0.7817821097640048, 9.493476837025053)"
S,Day_14,norm,63.04650414481472,"(10.275258946789059, 9.693620375106574)"
S,Day_14,poisson,101.14067452616045,"(10.375,)"
,,,,
S,Day_14,Results for Stop 10,,
S,Day_14,weibull_min,-0.45918787114247905,"(0.19707504912120505, 4.781782109763992, 6.800572763495284)"
S,Day_14,gamma,7.6645118705966055,"(0.42180004106064317, 4.781782109763992, 7.297732838191791)"
S,Day_14,lognorm,8.737085253155266,"(8.64104470000882, 4.781782109763992, 0.9176321422611551)"
S,Day_14,beta,11.28816439071305,"(0.47266198762249645, 0.4882988368237082, 3.884205738675024, 21.737063070327878)"
S,Day_14,expon,39.725950670611645,"(4.781782109763993, 7.222221235124248)"
S,Day_14,norm,44.2443752461929,"(12.004003344888242, 6.922378358310959)"
S,Day_14,poisson,49.048427045176766,"(12.166666666666666,)"
,,,,
S,Day_14,Results for Stop 2,,
S,Day_14,beta,13.319993234080815,"(1.066312395014808, 0.47046462653448334, -5.907079585414007, 29.58852942680186)"
S,Day_14,gamma,21.403440637348183,"(0.6217628722526694, 0.7817821097640046, 7.440251758322804)"
S,Day_14,weibull_min,23.43930912830937,"(0.6839280420949405, 0.7817821097640045, 7.356302612226791)"
S,Day_14,lognorm,37.01737648895503,"(4.30023849731584, 0.781782109255823, 0.054471007226713636)"
S,Day_14,expon,43.757276293492325,"(0.7817821097640048, 10.105768079271954)"
S,Day_14,norm,47.890338245805616,"(10.887550189035958, 9.380092777360293)"
S,Day_14,poisson,76.38547464793103,"(11.166666666666666,)"
,,,,
S,Day_14,Results for Stop 3,,
S,Day_14,gamma,-0.7978310429028754,"(0.27017071528102, 0.7817821097640045, 16.228917173590567)"
S,Day_14,lognorm,8.366497550161778,"(8.099374016705895, 0.7817821097640046, 0.01993715332054488)"
S,Day_14,weibull_min,24.7853609336791,"(0.7006545366515016, 0.7817821097640045, 10.973022776083415)"
S,Day_14,beta,31.75611381317428,"(0.805020176416481, 0.8696722936858283, 0.7817821097640046, 28.59970318251942)"
S,Day_14,expon,43.54802259475493,"(0.7817821097640048, 9.93107320804345)"
S,Day_14,norm,48.50049910669565,"(10.712855317807454, 9.869373658895404)"
S,Day_14,poisson,76.03023965018744,"(10.833333333333334,)"
,,,,
S,Day_14,Results for Stop 15,,
S,Day_14,beta,18.51226710539882,"(1.3497019416183464, 0.7689679452072403, -3.067880468922062, 28.822973353919064)"
S,Day_14,norm,32.20451883241539,"(15.411283489953583, 8.220461251765418)"
S,Day_14,expon,32.288283652639066,"(2.781782109764, 12.629501380189582)"
S,Day_14,weibull_min,33.9217998782117,"(11.729993695951276, -63.41717076283548, 82.4326855777786)"
S,Day_14,lognorm,34.21115493463125,"(0.0040155518962792375, -2028.2954372664453, 2043.6675827765703)"
S,Day_14,gamma,34.27495361188669,"(245.36032544518537, -115.2711902937225, 0.5326363152927325)"
S,Day_14,poisson,40.59662660617035,"(15.5,)"
,,,,
S,Day_14,Results for Stop 7,,
S,Day_14,beta,-2.093251761585506,"(0.3127203223857199, 0.48639985579430944, 0.7056814402855632, 33.480288769897555)"
S,Day_14,lognorm,-1.8335168825255792,"(7.115538621481861, 0.7817821097640046, 1.133097860011837)"
S,Day_14,weibull_min,4.16763033746928,"(0.5567833172741241, 0.7817821097640045, 19.822185470646726)"
S,Day_14,gamma,10.801879241771726,"(0.6488120678504918, 0.7817821097640045, 11.678995593658977)"
S,Day_14,expon,32.911699477719864,"(0.7817821097640048, 13.653043102757891)"
S,Day_14,norm,35.958579712812956,"(14.434825212521897, 13.142929466927033)"
S,Day_14,poisson,69.43836579568614,"(14.25,)"
,,,,
S,Day_14,Results for Stop 14,,
S,Day_14,gamma,5.4922750206533415,"(0.42387327326231794, 0.7817821097640046, 12.787011885354541)"
S,Day_14,weibull_min,13.246476090642407,"(0.5130310887851977, 0.7817821097640045, 11.283548838900039)"
S,Day_14,lognorm,17.133338278122405,"(7.110341339302515, 0.7817821097640046, 4.171126778710102)"
S,Day_14,beta,29.661562861099426,"(0.014637314932709908, 0.08241589072376565, -2.7890356411306865, 38.84547541590361)"
S,Day_14,expon,45.033952230357436,"(0.7817821097640048, 6.896379666429839)"
S,Day_14,norm,58.27120993743989,"(7.678161776193844, 11.676478834812334)"
S,Day_14,poisson,104.75079742754727,"(7.857142857142857,)"
,,,,
S,Day_14,Results for Stop 12,,
S,Day_14,beta,-10.31868645380472,"(0.028540473280849285, 0.07993687767945244, -2.6729243218827268, 37.454706431646585)"
S,Day_14,weibull_min,-7.664567784222363,"(0.4348789669801499, 0.7817821097640046, 8.167814110705045)"
S,Day_14,lognorm,-4.3792653673986806,"(7.2327090969108445, 0.7817821097640046, 2.38890091023377)"
S,Day_14,gamma,3.8116646809600043,"(0.5841543423613955, 0.7817821097640046, 8.955324024166778)"
S,Day_14,expon,30.86329695639474,"(0.7817821097640048, 10.568861880159929)"
S,Day_14,norm,36.25167722490414,"(11.350643989923935, 13.63337894410392)"
S,Day_14,poisson,72.72639092453554,"(11.5,)"
,,,,
S,Day_14,Results for Stop 4,,
S,Day_14,weibull_min,-16.636766699614,"(0.36134874890179147, 0.7817821097640045, 3.1127090602149967)"
S,Day_14,beta,-11.25474488930817,"(0.009496980481317873, 0.027844488209356803, -1.4661878643288464, 24.70739458929903)"
S,Day_14,lognorm,-3.3274794298395847,"(5.548484927065685, 0.7817821097640045, 0.00029279520814379483)"
S,Day_14,gamma,-3.0144545585618587,"(0.5416444603893309, 0.7817821097640045, 5.571885611214292)"
S,Day_14,expon,26.80633305755315,"(0.7817821097640048, 6.364856153801541)"
S,Day_14,norm,33.208010004334,"(7.146638263565546, 9.319068872636734)"
S,Day_14,poisson,53.28507924084292,"(7.25,)"
,,,,
S,Day_15,Results for Stop 13,,
S,Day_15,weibull_min,53.43771200327725,"(0.36557402938397465, 0.7817821097640046, 18.27145466974781)"
S,Day_15,lognorm,74.23094366692973,"(8.030440101082693, 0.7817821097640046, 2.248069198932825)"
S,Day_15,beta,93.0948796983982,"(0.3178945834142768, 0.36335068686633, -3.336948795426183, 44.66119075222078)"
S,Day_15,expon,129.41559780240533,"(0.7817821097640048, 18.527153844350078)"
S,Day_15,norm,136.4473656565283,"(19.308935954114084, 15.180954420804923)"
S,Day_15,gamma,137.89246456706957,"(16.4426070665792, -42.15491566444257, 3.7329552321513573)"
S,Day_15,poisson,286.0818614043532,"(19.3125,)"
,,,,
S,Day_15,Results for Stop 8,,
S,Day_15,beta,64.2662447721173,"(0.39137292763166165, 0.3966740932047722, -2.2966953468454196, 44.3455035170078)"
S,Day_15,weibull_min,88.90774712485316,"(0.7949098574999358, 1.7817821097639999, 17.312016863467285)"
S,Day_15,expon,99.55974905260246,"(1.7817821097640003, 19.72045083098738)"
S,Day_15,norm,101.74943520072598,"(21.50223294075138, 14.210123031421702)"
S,Day_15,gamma,103.74248092991633,"(2306.978668156926, -660.616376477743, 0.2956770086860804)"
S,Day_15,lognorm,106.21099110845452,"(4.902918366149762, 1.7817821097009732, 1.6760234225391657)"
S,Day_15,poisson,182.3524520340053,"(21.583333333333332,)"
,,,,
S,Day_15,Results for Stop 11,,
S,Day_15,beta,26.208093461604822,"(0.19556279546860217, 0.22724628642918335, 0.473382376568256, 25.30839973319571)"
S,Day_15,weibull_min,48.3646160904985,"(0.626380283791299, 2.7817821097639994, 11.056838753906948)"
S,Day_15,expon,71.46217135804145,"(2.781782109764, 10.730697593489522)"
S,Day_15,lognorm,74.96306259107031,"(1.795075762428698, 2.6916558253691663, 4.2383191154342175)"
S,Day_15,norm,77.43365495818072,"(13.512479703253522, 9.513807977967142)"
S,Day_15,gamma,78.89715241930632,"(9.421842027418101, -14.236777241190296, 2.902483440336143)"
S,Day_15,poisson,114.36776856944732,"(13.7,)"
,,,,
S,Day_15,Results for Stop 5,,
S,Day_15,gamma,26.58545712403867,"(0.417881251208024, 0.7817821097640045, 21.51579581383257)"
S,Day_15,beta,30.238694333231216,"(0.2844514550235154, 0.3935595835011802, -2.762933265842305, 38.54471537560617)"
S,Day_15,lognorm,31.07439411346205,"(11.977495629007894, 0.7817821097640046, 43.89641556462347)"
S,Day_15,weibull_min,43.542835430388905,"(0.6843529777827531, 0.7817821097640046, 20.524684842669508)"
S,Day_15,expon,63.21891343272148,"(0.7817821097640048, 14.897331300266249)"
S,Day_15,norm,68.32521840883601,"(15.679113410030252, 13.48243351955182)"
S,Day_15,poisson,135.37113725594804,"(15.875,)"
,,,,
S,Day_15,Results for Stop 1,,
S,Day_15,beta,-1.6119431311298733,"(0.4651475734567989, 0.4214056175443125, 10.471626370063825, 23.759841370440316)"
S,Day_15,lognorm,7.575485519142147,"(8.256598371378875, 10.58499911235185, 3.327458637003449)"
S,Day_15,weibull_min,37.00337149130897,"(0.9333562236147039, 10.58499911235185, 12.832092482922333)"
S,Day_15,expon,39.35071391905596,"(10.584999112351852, 12.617331591229469)"
S,Day_15,norm,40.16897967365369,"(23.20233070358132, 9.006616142081139)"
S,Day_15,gamma,42.18254446965681,"(649.2895275882333, -207.09822018139835, 0.3547093525005214)"
S,Day_15,poisson,44.395932384097904,"(23.2,)"
,,,,
S,Day_15,Results for Stop 6,,
S,Day_15,beta,-18.632419002515487,"(0.2779176690484031, 0.44430058444829823, 18.68547466408197, 17.186200342681737)"
S,Day_15,lognorm,-11.450667328206755,"(9.111346290729628, 18.68547466408197, 1.7416526116025242)"
S,Day_15,weibull_min,9.020056473198986,"(0.689670954040202, 18.68547466408197, 8.417491514125032)"
S,Day_15,gamma,26.461785724909415,"(0.9323947684967995, 18.68547466408197, 3.869592758636357)"
S,Day_15,expon,27.20738359468952,"(18.685474664081973, 6.692068032633927)"
S,Day_15,poisson,29.21506339267141,"(25.5,)"
S,Day_15,norm,30.669445939159118,"(25.3775426967159, 6.7851894120482585)"
,,,,
S,Day_15,Results for Stop 20,,
S,Day_15,weibull_min,20.312154372019386,"(0.33260411717340055, 2.7817821097639994, 9.61194627833737)"
S,Day_15,beta,36.906556981464206,"(0.5323338691585808, 0.6486334867644985, 0.42922794337175196, 26.08062303288134)"
S,Day_15,gamma,40.574476638004825,"(0.712759899720981, 2.7817821097639994, 8.324573905794363)"
S,Day_15,expon,56.56304980875137,"(2.781782109764, 9.827559306518314)"
S,Day_15,lognorm,60.68614290360159,"(1.3384536531271345, 2.344318752052664, 5.514804809636699)"
S,Day_15,norm,61.317734426518896,"(12.609341416282314, 8.70084257309022)"
S,Day_15,poisson,83.09517721959892,"(12.875,)"
,,,,
S,Day_15,Results for Stop 18,,
S,Day_15,weibull_min,39.37154020649345,"(0.605562269954589, 0.7817821097640045, 15.663086598426123)"
S,Day_15,gamma,40.70821568723158,"(0.619900139213262, 0.7817821097640045, 8.884638510655336)"
S,Day_15,beta,41.56912557640071,"(0.38990814240811544, 0.6566250197983692, 0.4618449807893491, 28.31993712897461)"
S,Day_15,lognorm,43.839548233014824,"(6.471062134234478, 0.7817821097640046, 0.7709909332777709)"
S,Day_15,expon,63.538787475036436,"(0.7817821097640048, 10.051384792182596)"
S,Day_15,norm,70.80423113047515,"(10.8331669019466, 9.8987416273253)"
S,Day_15,poisson,120.06095087108457,"(11.0,)"
,,,,
S,Day_15,Results for Stop 2,,
S,Day_15,gamma,-33.51398600962719,"(0.2953323052595802, 1.7817821097639999, 8.361078385656457)"
S,Day_15,weibull_min,-10.266147294278426,"(0.5465328821019928, 1.7817821097639999, 8.48211165271951)"
S,Day_15,lognorm,1.7074284109871627,"(6.488849779332922, 1.7817821091766466, 0.020417007102929298)"
S,Day_15,beta,22.44179875426909,"(0.10211544887027293, 0.27250583658813593, -2.3593223076952388, 45.04012405124369)"
S,Day_15,expon,52.55925805541184,"(1.7817821097640003, 11.804944067947366)"
S,Day_15,norm,61.84335609637684,"(13.586726177711366, 15.070357867850985)"
S,Day_15,poisson,131.71146687664796,"(13.857142857142858,)"
,,,,
S,Day_15,Results for Stop 10,,
S,Day_15,lognorm,17.17267421359813,"(12.211338671829434, 1.781782109764, 45.28220727292063)"
S,Day_15,beta,23.322865796618885,"(0.2164472532481773, 0.3722412983064308, -1.439531001511185, 39.060799810513906)"
S,Day_15,weibull_min,28.066586129194263,"(0.6381343147906869, 1.7817821097639999, 8.091932525812306)"
S,Day_15,gamma,33.31702812926645,"(0.7091709251508881, 1.7817821097639999, 9.344463999408607)"
S,Day_15,expon,50.30269856163315,"(1.7817821097640003, 10.047618201535029)"
S,Day_15,norm,58.05993060582452,"(11.829400311299029, 11.501587640051815)"
S,Day_15,poisson,94.31522375227763,"(12.0,)"
,,,,
S,Day_15,Results for Stop 3,,
S,Day_15,gamma,4.324348921613755,"(0.46065874885820635, 3.7817821097639936, 8.882817129133068)"
S,Day_15,lognorm,7.9011359400163315,"(6.392125870195631, 3.7817821097639936, 0.17866338439596768)"
S,Day_15,beta,21.000441885276473,"(0.25042696101512, 0.6246422596111912, 0.772345298589092, 33.595876059435696)"
S,Day_15,weibull_min,21.471158540169164,"(0.7509500284164159, 3.7817821097639936, 11.733940709308357)"
S,Day_15,expon,37.14245628894928,"(3.781782109763994, 10.117287849652158)"
S,Day_15,norm,42.27247495764896,"(13.899069959416153, 11.11514911032643)"
S,Day_15,poisson,61.97305598842827,"(14.0,)"
,,,,
S,Day_15,Results for Stop 16,,
S,Day_15,lognorm,-10.61053900893068,"(16.015592426182636, 6.302131161996481, 9.24956643145994)"
S,Day_15,gamma,4.535280598013328,"(0.5534244804005273, 6.302131161996482, 7.938855323156291)"
S,Day_15,weibull_min,6.720368689602274,"(0.6011533607062147, 6.302131161996482, 9.18321921926419)"
S,Day_15,beta,9.005057524901925,"(0.005691328379511482, 0.022069227625056767, 3.2722769935287372, 34.538802249473)"
S,Day_15,expon,33.836481546132305,"(6.302131161996483, 7.269213887007611)"
S,Day_15,norm,43.15998402720176,"(13.571345049004094, 12.146728442242162)"
S,Day_15,poisson,65.98859132791922,"(13.6,)"
,,,,
S,Day_15,Results for Stop 7,,
S,Day_15,lognorm,-53.8222177162612,"(9.117309081587234, 0.7817821097640046, 0.5841893160614657)"
S,Day_15,weibull_min,-46.83947870408187,"(0.33061374413266686, 0.7817821097640045, 21.875153635635595)"
S,Day_15,beta,-44.05707276327381,"(0.36743981000562265, 4.65721115646258, 0.7817821097640046, 86.5694871648629)"
S,Day_15,gamma,-4.8998672287053395,"(0.6535713776681182, 0.7817821097640046, 9.3705462800962)"
S,Day_15,expon,43.342298339031956,"(0.7817821097640048, 9.762269084658126)"
S,Day_15,norm,51.359335899074345,"(10.54405119442213, 12.524325481122792)"
S,Day_15,poisson,99.59849110995694,"(10.5,)"
,,,,
S,Day_15,Results for Stop 17,,
S,Day_15,lognorm,-29.68433787173629,"(6.993656702414576, 3.7817821097639936, 4.650902276408647)"
S,Day_15,gamma,-22.928743815338137,"(0.5314848863602544, 3.7817821097639936, 7.17920220382212)"
S,Day_15,weibull_min,14.086075702401518,"(0.8105871910957732, 3.7817821097639936, 8.006283395273137)"
S,Day_15,beta,16.41443894161071,"(0.12539069066158964, 0.4308804496730201, 1.3286925349226393, 27.79091415766216)"
S,Day_15,expon,38.89571363113902,"(3.781782109763994, 6.739435285825945)"
S,Day_15,norm,47.054737483578634,"(10.52121739558994, 8.749147412875322)"
S,Day_15,poisson,60.46842816582591,"(10.666666666666666,)"
,,,,
S,Day_15,Results for Stop 21,,
S,Day_15,gamma,1.5955666309285679,"(0.30740760497638875, 1.7817821097639999, 8.379779408148053)"
S,Day_15,weibull_min,5.562972346091636,"(0.4435120426862621, 1.781782109764, 4.401528222935589)"
S,Day_15,lognorm,7.9233834875153875,"(8.320537715744862, 1.7817821097639999, 2.7219220250737663)"
S,Day_15,beta,19.727292872465732,"(0.2041181214208579, 0.4812083167537201, -1.1604654712527234, 32.97166745801916)"
S,Day_15,expon,41.65144435038948,"(1.7817821097640003, 8.479236094348519)"
S,Day_15,norm,48.99498730282963,"(10.261018204112519, 10.284560006067839)"
S,Day_15,poisson,76.1777888533993,"(10.5,)"
,,,,
S,Day_15,Results for Stop 12,,
S,Day_15,beta,-84.37976701668812,"(0.14736246800434988, 0.44731705803104255, 2.7817821097639994, 26.056407130751108)"
S,Day_15,lognorm,-75.20098674571513,"(14.848620824818116, 2.7817821097639994, 9.551448314276538)"
S,Day_15,gamma,-15.837558696905585,"(0.6237994655288073, 2.7817821097639994, 6.073327566540081)"
S,Day_15,weibull_min,-4.032297004112685,"(0.7210023707686317, 2.7817821097639994, 10.095428559528902)"
S,Day_15,expon,34.08896954063876,"(2.781782109764, 7.455089504127967)"
S,Day_15,norm,41.26194762751693,"(10.236871613891967, 10.046820633181694)"
S,Day_15,poisson,63.59374733886894,"(10.4,)"
,,,,
S,Day_15,Results for Stop 19,,
S,Day_15,beta,-13.338012942350638,"(0.3830175071058918, 0.27893322437910867, 1.6079389273518967, 13.173843182412096)"
S,Day_15,lognorm,0.5896767307424611,"(8.908003110675988, 2.7817821097639994, 11.204244220303782)"
S,Day_15,expon,33.30450123528084,"(2.781782109764, 6.892612070288669)"
S,Day_15,norm,33.55668769095928,"(9.67439418005267, 4.649363069383312)"
S,Day_15,poisson,34.25414839108367,"(9.8,)"
S,Day_15,weibull_min,35.00861693765699,"(42456563.086589046, -154719704.42178136, 154719716.31092903)"
S,Day_15,gamma,35.63110867264396,"(239.58747846962035, -63.66653077914607, 0.3060532776426237)"
,,,,
S,Day_15,Results for Stop 4,,
S,Day_15,beta,-12.97109478732822,"(1.5679510257123637, 0.2804224735058042, -15.701585429817264, 53.942792154787355)"
S,Day_15,gamma,-11.063689771206164,"(0.4338948123668288, 1.781782109764, 7.345530534829116)"
S,Day_15,lognorm,11.549035153706013,"(3.552106017128944, 1.781782089502534, 0.006090429375609558)"
S,Day_15,weibull_min,13.66474173935119,"(0.8253111864767843, 1.7817821097639999, 12.70389749198829)"
S,Day_15,expon,25.14787628950831,"(1.7817821097640003, 12.486474871735362)"
S,Day_15,norm,29.497485788449985,"(14.268256981499363, 16.956350620583226)"
S,Day_15,poisson,69.92365740441468,"(14.333333333333334,)"
,,,,
S,Day_15,Results for Stop 15,,
S,Day_15,weibull_min,-27.86695898327516,"(0.12859841115501341, 6.326476855289341, 4.555494679084305)"
S,Day_15,lognorm,-21.411561225804704,"(9.325339083140786, 6.326476855289341, 0.5840221090626692)"
S,Day_15,beta,-17.575722749578492,"(0.3903661061437978, 0.5038296097142089, 6.3248343656209105, 13.430258519376089)"
S,Day_15,gamma,13.323129281161387,"(0.6585154338968296, 6.326476818893257, 4.638324838714296)"
S,Day_15,expon,21.038191273722223,"(6.326476855289343, 6.294640428060772)"
S,Day_15,norm,22.75763623542727,"(12.621117283350115, 5.51424184988559)"
